,demand_forecast
2023-05-09 20:00:00,9577.199
2023-05-09 21:00:00,9123.257
2023-05-09 22:00:00,8618.363
2023-05-09 23:00:00,7901.243
2023-05-10 00:00:00,7659.3047
2023-05-10 01:00:00,7266.1245
2023-05-10 02:00:00,7181.343
2023-05-10 03:00:00,7383.742
2023-05-10 04:00:00,7616.296
2023-05-10 05:00:00,8402.333
2023-05-10 06:00:00,9393.811
2023-05-10 07:00:00,10320.194
2023-05-10 08:00:00,10545.591
2023-05-10 09:00:00,10859.781
2023-05-10 10:00:00,11079.777
2023-05-10 11:00:00,11071.487
2023-05-10 12:00:00,10869.284
2023-05-10 13:00:00,10487.316
2023-05-10 14:00:00,10268.661
2023-05-10 15:00:00,9927.854
2023-05-10 16:00:00,9932.868
2023-05-10 17:00:00,9901.185
2023-05-10 18:00:00,9924.29
2023-05-10 19:00:00,9449.168
2023-05-10 20:00:00,9328.373
2023-05-10 21:00:00,8747.234
2023-05-10 22:00:00,8246.609
2023-05-10 23:00:00,7568.9004
2023-05-11 00:00:00,7481.7764
2023-05-11 01:00:00,7142.9272
2023-05-11 02:00:00,7116.9634
2023-05-11 03:00:00,7310.829
2023-05-11 04:00:00,7672.282
2023-05-11 05:00:00,8512.242
2023-05-11 06:00:00,9450.899
2023-05-11 07:00:00,10351.714
2023-05-11 08:00:00,10503.154
2023-05-11 09:00:00,10739.803
2023-05-11 10:00:00,11003.061
2023-05-11 11:00:00,10945.773
2023-05-11 12:00:00,10795.738
2023-05-11 13:00:00,10409.569
2023-05-11 14:00:00,10168.147
2023-05-11 15:00:00,9814.772
2023-05-11 16:00:00,9708.581
2023-05-11 17:00:00,9691.996
2023-05-11 18:00:00,9688.179
2023-05-11 19:00:00,9263.255
2023-05-11 20:00:00,9193.171
2023-05-11 21:00:00,8499.243
2023-05-11 22:00:00,7992.902
2023-05-11 23:00:00,7465.018
2023-05-12 00:00:00,7250.384
2023-05-12 01:00:00,6996.2695
2023-05-12 02:00:00,6893.111
2023-05-12 03:00:00,7026.6484
2023-05-12 04:00:00,7556.0425
2023-05-12 05:00:00,8457.758
2023-05-12 06:00:00,9319.82
2023-05-12 07:00:00,10164.844
2023-05-12 08:00:00,10275.153
2023-05-12 09:00:00,10477.169
2023-05-12 10:00:00,10684.393
2023-05-12 11:00:00,10636.718
2023-05-12 12:00:00,10423.061
2023-05-12 13:00:00,10097.327
2023-05-12 14:00:00,9807.504
2023-05-12 15:00:00,9470.286
2023-05-12 16:00:00,9396.774
2023-05-12 17:00:00,9394.41
2023-05-12 18:00:00,9389.281
2023-05-12 19:00:00,9042.221
2023-05-12 20:00:00,8920.673
2023-05-12 21:00:00,8207.79
2023-05-12 22:00:00,7749.167
2023-05-12 23:00:00,7209.356
2023-05-13 00:00:00,6803.9087
2023-05-13 01:00:00,6495.049
2023-05-13 02:00:00,6384.8413
2023-05-13 03:00:00,6377.2446
2023-05-13 04:00:00,6571.0664
2023-05-13 05:00:00,6974.4683
2023-05-13 06:00:00,7453.62
2023-05-13 07:00:00,8159.856
2023-05-13 08:00:00,8462.344
2023-05-13 09:00:00,8681.782
2023-05-13 10:00:00,8857.392
2023-05-13 11:00:00,8847.001
2023-05-13 12:00:00,8687.916
2023-05-13 13:00:00,8502.938
2023-05-13 14:00:00,8421.559
2023-05-13 15:00:00,8350.341
2023-05-13 16:00:00,8284.603
2023-05-13 17:00:00,8314.412
2023-05-13 18:00:00,8247.146
2023-05-13 19:00:00,8114.8823
2023-05-13 20:00:00,7995.311
2023-05-13 21:00:00,7677.2715
2023-05-13 22:00:00,7249.798
2023-05-13 23:00:00,6629.756
2023-05-14 00:00:00,6369.343
2023-05-14 01:00:00,6144.7046
2023-05-14 02:00:00,5938.9736
2023-05-14 03:00:00,5964.3794
2023-05-14 04:00:00,6145.157
2023-05-14 05:00:00,6333.6763
2023-05-14 06:00:00,6908.397
2023-05-14 07:00:00,7626.934
2023-05-14 08:00:00,7984.521
2023-05-14 09:00:00,8165.7935
2023-05-14 10:00:00,8452.824
2023-05-14 11:00:00,8459.029
2023-05-14 12:00:00,8226.925
2023-05-14 13:00:00,8029.695
2023-05-14 14:00:00,7983.039
2023-05-14 15:00:00,7844.142
2023-05-14 16:00:00,7966.255
2023-05-14 17:00:00,8041.009
2023-05-14 18:00:00,8115.4844
2023-05-14 19:00:00,8032.77
2023-05-14 20:00:00,8020.808
2023-05-14 21:00:00,7778.129
2023-05-14 22:00:00,7352.9136
2023-05-14 23:00:00,6824.36
2023-05-15 00:00:00,6673.5137
2023-05-15 01:00:00,6643.3086
2023-05-15 02:00:00,6683.3594
2023-05-15 03:00:00,6995.756
2023-05-15 04:00:00,7640.2617
2023-05-15 05:00:00,8360.508
2023-05-15 06:00:00,9303.339
2023-05-15 07:00:00,10175.091
2023-05-15 08:00:00,10645.454
2023-05-15 09:00:00,11087.66
2023-05-15 10:00:00,10975.139
2023-05-15 11:00:00,10910.081
2023-05-15 12:00:00,11083.787
2023-05-15 13:00:00,10967.217
2023-05-15 14:00:00,10741.7
2023-05-15 15:00:00,10590.942
2023-05-15 16:00:00,10579.347
2023-05-15 17:00:00,10558.935
2023-05-15 18:00:00,10508.732
2023-05-15 19:00:00,9773.977
2023-05-15 20:00:00,9519.068
2023-05-15 21:00:00,9091.376
2023-05-15 22:00:00,8552.005
2023-05-15 23:00:00,7848.763
2023-05-16 00:00:00,7595.696
2023-05-16 01:00:00,7414.3857
2023-05-16 02:00:00,7446.647
2023-05-16 03:00:00,7585.0977
2023-05-16 04:00:00,8053.8906
2023-05-16 05:00:00,8713.731
2023-05-16 06:00:00,9676.503
2023-05-16 07:00:00,10599.0205
2023-05-16 08:00:00,10786.878
2023-05-16 09:00:00,11224.033
2023-05-16 10:00:00,11527.057
2023-05-16 11:00:00,11587.647
2023-05-16 12:00:00,11540.389
2023-05-16 13:00:00,11271.294
2023-05-16 14:00:00,10983.085
2023-05-16 15:00:00,10615.606
2023-05-16 16:00:00,10553.823
2023-05-16 17:00:00,10475.214
2023-05-16 18:00:00,10512.349
2023-05-16 19:00:00,9893.439
2023-05-16 20:00:00,9784.546
2023-05-16 21:00:00,9269.852
2023-05-16 22:00:00,8711.014
2023-05-16 23:00:00,8060.951
2023-05-17 00:00:00,7856.004
2023-05-17 01:00:00,7299.3047
2023-05-17 02:00:00,7228.535
2023-05-17 03:00:00,7441.7554
2023-05-17 04:00:00,7714.4995
2023-05-17 05:00:00,8461.54
2023-05-17 06:00:00,9469.81
2023-05-17 07:00:00,10478.39
2023-05-17 08:00:00,10736.555
2023-05-17 09:00:00,11051.8
2023-05-17 10:00:00,11288.932
2023-05-17 11:00:00,11264.569
2023-05-17 12:00:00,11156.229
2023-05-17 13:00:00,10778.19
2023-05-17 14:00:00,10608.549
2023-05-17 15:00:00,10250.024
2023-05-17 16:00:00,10291.847
2023-05-17 17:00:00,10164.439
2023-05-17 18:00:00,10125.335
2023-05-17 19:00:00,9553.683
2023-05-17 20:00:00,9431.178
2023-05-17 21:00:00,8887.244
2023-05-17 22:00:00,8319.63
2023-05-17 23:00:00,7637.395
2023-05-18 00:00:00,7211.601
2023-05-18 01:00:00,6886.8545
2023-05-18 02:00:00,6760.9175
2023-05-18 03:00:00,6507.8345
2023-05-18 04:00:00,6392.8066
2023-05-18 05:00:00,6768.219
2023-05-18 06:00:00,6909.258
2023-05-18 07:00:00,7514.444
2023-05-18 08:00:00,8212.142
2023-05-18 09:00:00,8592.183
2023-05-18 10:00:00,8638.777
2023-05-18 11:00:00,8555.637
2023-05-18 12:00:00,8489.041
2023-05-18 13:00:00,8213.303
2023-05-18 14:00:00,8180.083
2023-05-18 15:00:00,8208.788
2023-05-18 16:00:00,8290.983
2023-05-18 17:00:00,8267.421
2023-05-18 18:00:00,8150.6787
2023-05-18 19:00:00,8423.951
2023-05-18 20:00:00,8282.169
2023-05-18 21:00:00,8100.8145
2023-05-18 22:00:00,7512.7856
2023-05-18 23:00:00,6901.062
2023-05-19 00:00:00,6619.291
2023-05-19 01:00:00,6486.9155
2023-05-19 02:00:00,6444.23
2023-05-19 03:00:00,6409.3145
2023-05-19 04:00:00,6672.225
2023-05-19 05:00:00,7298.092
2023-05-19 06:00:00,8199.512
2023-05-19 07:00:00,9069.868
2023-05-19 08:00:00,9244.781
2023-05-19 09:00:00,9521.715
2023-05-19 10:00:00,9897.34
2023-05-19 11:00:00,9790.171
2023-05-19 12:00:00,9462.203
2023-05-19 13:00:00,9136.712
2023-05-19 14:00:00,8851.594
2023-05-19 15:00:00,8671.085
2023-05-19 16:00:00,8615.61
2023-05-19 17:00:00,8624.648
2023-05-19 18:00:00,8609.013
2023-05-19 19:00:00,8411.714
2023-05-19 20:00:00,8305.509
2023-05-19 21:00:00,8038.386
2023-05-19 22:00:00,7484.416
2023-05-19 23:00:00,6937.6504
2023-05-20 00:00:00,6566.689
2023-05-20 01:00:00,6363.1826
2023-05-20 02:00:00,6201.9956
2023-05-20 03:00:00,6188.258
2023-05-20 04:00:00,6346.6055
2023-05-20 05:00:00,6606.8867
2023-05-20 06:00:00,7170.5137
2023-05-20 07:00:00,7804.5063
2023-05-20 08:00:00,8162.936
2023-05-20 09:00:00,8408.562
2023-05-20 10:00:00,8590.465
2023-05-20 11:00:00,8574.623
2023-05-20 12:00:00,8425.209
2023-05-20 13:00:00,8187.397
2023-05-20 14:00:00,8056.8433
2023-05-20 15:00:00,7991.7812
2023-05-20 16:00:00,7931.6826
2023-05-20 17:00:00,7929.3984
2023-05-20 18:00:00,7901.274
2023-05-20 19:00:00,7807.611
2023-05-20 20:00:00,7718.3667
2023-05-20 21:00:00,7374.8457
2023-05-20 22:00:00,6948.23
2023-05-20 23:00:00,6457.2495
2023-05-21 00:00:00,6107.459
2023-05-21 01:00:00,5829.5503
2023-05-21 02:00:00,5622.8
2023-05-21 03:00:00,5704.2905
2023-05-21 04:00:00,5786.25
2023-05-21 05:00:00,6022.382
2023-05-21 06:00:00,6466.6724
2023-05-21 07:00:00,7308.643
2023-05-21 08:00:00,7566.068
2023-05-21 09:00:00,7893.349
2023-05-21 10:00:00,8139.3135
2023-05-21 11:00:00,8177.5723
2023-05-21 12:00:00,7950.0767
2023-05-21 13:00:00,7747.0435
2023-05-21 14:00:00,7688.47
2023-05-21 15:00:00,7699.439
2023-05-21 16:00:00,7709.0796
2023-05-21 17:00:00,7797.311
2023-05-21 18:00:00,7827.174
2023-05-21 19:00:00,7771.012
2023-05-21 20:00:00,7762.0566
2023-05-21 21:00:00,7530.65
2023-05-21 22:00:00,7192.953
2023-05-21 23:00:00,6673.008
2023-05-22 00:00:00,6602.9805
2023-05-22 01:00:00,6560.656
2023-05-22 02:00:00,6605.927
2023-05-22 03:00:00,6896.1714
2023-05-22 04:00:00,7594.8633
2023-05-22 05:00:00,8284.425
2023-05-22 06:00:00,9217.162
2023-05-22 07:00:00,10019.592
2023-05-22 08:00:00,10348.397
2023-05-22 09:00:00,10762.883
2023-05-22 10:00:00,10963.438
2023-05-22 11:00:00,10883.052
2023-05-22 12:00:00,11008.032
2023-05-22 13:00:00,10887.806
2023-05-22 14:00:00,10683.007
2023-05-22 15:00:00,10423.05
2023-05-22 16:00:00,10427.424
2023-05-22 17:00:00,10478.628
2023-05-22 18:00:00,10426.508
2023-05-22 19:00:00,9814.357
2023-05-22 20:00:00,9609.033
2023-05-22 21:00:00,9078.91
2023-05-22 22:00:00,8367.961
2023-05-22 23:00:00,7767.6274
2023-05-23 00:00:00,7545.969
2023-05-23 01:00:00,7386.786
2023-05-23 02:00:00,7367.805
2023-05-23 03:00:00,7537.322
2023-05-23 04:00:00,8014.6206
2023-05-23 05:00:00,8706.073
2023-05-23 06:00:00,9711.032
2023-05-23 07:00:00,10587.695
2023-05-23 08:00:00,10693.08
2023-05-23 09:00:00,11185.223
2023-05-23 10:00:00,11514.553
2023-05-23 11:00:00,11656.185
2023-05-23 12:00:00,11520.519
2023-05-23 13:00:00,11390.413
2023-05-23 14:00:00,11049.981
2023-05-23 15:00:00,10744.668
2023-05-23 16:00:00,10670.153
2023-05-23 17:00:00,10645.802
2023-05-23 18:00:00,10643.446
2023-05-23 19:00:00,10081.088
2023-05-23 20:00:00,9900.305
2023-05-23 21:00:00,9445.029
2023-05-23 22:00:00,8763.205
2023-05-23 23:00:00,8117.9116
2023-05-24 00:00:00,7858.9595
2023-05-24 01:00:00,7314.522
2023-05-24 02:00:00,7171.3574
2023-05-24 03:00:00,7404.292
2023-05-24 04:00:00,7696.9634
2023-05-24 05:00:00,8417.016
2023-05-24 06:00:00,9416.856
2023-05-24 07:00:00,10464.695
2023-05-24 08:00:00,10730.547
2023-05-24 09:00:00,11068.347
2023-05-24 10:00:00,11326.836
2023-05-24 11:00:00,11314.696
2023-05-24 12:00:00,11249.863
2023-05-24 13:00:00,10956.97
2023-05-24 14:00:00,10779.298
2023-05-24 15:00:00,10541.454
2023-05-24 16:00:00,10472.526
2023-05-24 17:00:00,10373.279
2023-05-24 18:00:00,10368.181
2023-05-24 19:00:00,9849.43
2023-05-24 20:00:00,9537.358
2023-05-24 21:00:00,9087.48
2023-05-24 22:00:00,8435.704
2023-05-24 23:00:00,7747.2856
2023-05-25 00:00:00,7524.2344
2023-05-25 01:00:00,7187.846
2023-05-25 02:00:00,7123.837
2023-05-25 03:00:00,7133.0156
2023-05-25 04:00:00,7483.9346
2023-05-25 05:00:00,8124.0605
2023-05-25 06:00:00,9126.171
2023-05-25 07:00:00,10583.251
2023-05-25 08:00:00,10787.294
2023-05-25 09:00:00,11090.137
2023-05-25 10:00:00,11388.65
2023-05-25 11:00:00,11402.057
2023-05-25 12:00:00,11300.612
2023-05-25 13:00:00,11135.871
2023-05-25 14:00:00,10986.023
2023-05-25 15:00:00,10717.278
2023-05-25 16:00:00,10652.837
2023-05-25 17:00:00,10407.913
2023-05-25 18:00:00,10346.241
2023-05-25 19:00:00,9607.25
2023-05-25 20:00:00,9209.001
2023-05-25 21:00:00,8903.825
2023-05-25 22:00:00,8296.832
2023-05-25 23:00:00,7578.6978
2023-05-26 00:00:00,7246.3564
2023-05-26 01:00:00,7070.202
2023-05-26 02:00:00,6898.0015
2023-05-26 03:00:00,6879.6196
2023-05-26 04:00:00,7024.465
2023-05-26 05:00:00,7628.5566
2023-05-26 06:00:00,8725.653
2023-05-26 07:00:00,10278.726
2023-05-26 08:00:00,10265.309
2023-05-26 09:00:00,10516.231
2023-05-26 10:00:00,10547.9795
2023-05-26 11:00:00,10404.035
2023-05-26 12:00:00,10420.708
2023-05-26 13:00:00,10669.443
2023-05-26 14:00:00,10707.585
2023-05-26 15:00:00,10635.358
2023-05-26 16:00:00,10495.863
2023-05-26 17:00:00,10278.468
2023-05-26 18:00:00,9904.337
2023-05-26 19:00:00,9123.398
2023-05-26 20:00:00,8804.491
2023-05-26 21:00:00,8619.703
2023-05-26 22:00:00,7869.4595
2023-05-26 23:00:00,7271.732
2023-05-27 00:00:00,6778.5234
2023-05-27 01:00:00,6426.976
2023-05-27 02:00:00,6199.7334
2023-05-27 03:00:00,6172.08
2023-05-27 04:00:00,6224.037
2023-05-27 05:00:00,6528.412
2023-05-27 06:00:00,6949.14
2023-05-27 07:00:00,7817.549
2023-05-27 08:00:00,8161.0356
2023-05-27 09:00:00,8601.281
2023-05-27 10:00:00,8757.838
2023-05-27 11:00:00,8712.475
2023-05-27 12:00:00,8674.888
2023-05-27 13:00:00,8643.583
2023-05-27 14:00:00,8550.733
2023-05-27 15:00:00,8435.158
2023-05-27 16:00:00,8281.417
2023-05-27 17:00:00,8293.637
2023-05-27 18:00:00,8222.7
2023-05-27 19:00:00,7904.5547
2023-05-27 20:00:00,7724.561
2023-05-27 21:00:00,7469.328
2023-05-27 22:00:00,6953.9385
2023-05-27 23:00:00,6443.4116
2023-05-28 00:00:00,6067.982
2023-05-28 01:00:00,5776.4062
2023-05-28 02:00:00,5604.781
2023-05-28 03:00:00,5570.538
2023-05-28 04:00:00,5558.9106
2023-05-28 05:00:00,5807.52
2023-05-28 06:00:00,6036.9062
2023-05-28 07:00:00,6937.826
2023-05-28 08:00:00,7238.0435
2023-05-28 09:00:00,7702.214
2023-05-28 10:00:00,7798.409
2023-05-28 11:00:00,7883.64
2023-05-28 12:00:00,7767.455
2023-05-28 13:00:00,7685.439
2023-05-28 14:00:00,7707.058
2023-05-28 15:00:00,7713.6533
2023-05-28 16:00:00,7552.265
2023-05-28 17:00:00,7710.2944
2023-05-28 18:00:00,7719.3916
2023-05-28 19:00:00,7644.785
2023-05-28 20:00:00,7511.058
2023-05-28 21:00:00,7394.058
2023-05-28 22:00:00,6957.0
2023-05-28 23:00:00,6498.7495
2023-05-29 00:00:00,6069.145
2023-05-29 01:00:00,6033.0684
2023-05-29 02:00:00,6047.995
2023-05-29 03:00:00,5953.18
2023-05-29 04:00:00,5995.114
2023-05-29 05:00:00,6297.922
2023-05-29 06:00:00,6817.133
2023-05-29 07:00:00,6747.966
2023-05-29 08:00:00,7353.4023
2023-05-29 09:00:00,8065.699
2023-05-29 10:00:00,8200.588
2023-05-29 11:00:00,8159.9287
2023-05-29 12:00:00,8117.8906
2023-05-29 13:00:00,7870.6187
2023-05-29 14:00:00,7861.9863
2023-05-29 15:00:00,7897.2583
2023-05-29 16:00:00,7898.5015
2023-05-29 17:00:00,8044.9688
2023-05-29 18:00:00,8090.035
2023-05-29 19:00:00,7978.8115
2023-05-29 20:00:00,7822.621
2023-05-29 21:00:00,7882.9307
2023-05-29 22:00:00,7197.9907
2023-05-29 23:00:00,6814.9873
2023-05-30 00:00:00,6759.2764
2023-05-30 01:00:00,6623.0513
2023-05-30 02:00:00,6607.266
2023-05-30 03:00:00,6809.7114
2023-05-30 04:00:00,7391.328
2023-05-30 05:00:00,8002.3496
2023-05-30 06:00:00,9147.798
2023-05-30 07:00:00,9960.517
2023-05-30 08:00:00,10167.436
2023-05-30 09:00:00,10768.254
2023-05-30 10:00:00,11114.8955
2023-05-30 11:00:00,11102.474
2023-05-30 12:00:00,11144.947
2023-05-30 13:00:00,11033.696
2023-05-30 14:00:00,10718.368
2023-05-30 15:00:00,10304.863
2023-05-30 16:00:00,10187.687
2023-05-30 17:00:00,10210.41
2023-05-30 18:00:00,10240.96
2023-05-30 19:00:00,9882.679
2023-05-30 20:00:00,9731.53
2023-05-30 21:00:00,9159.743
2023-05-30 22:00:00,8400.133
2023-05-30 23:00:00,7707.2485
2023-05-31 00:00:00,7353.0005
2023-05-31 01:00:00,6924.295
2023-05-31 02:00:00,6803.419
2023-05-31 03:00:00,6911.6045
2023-05-31 04:00:00,7296.558
2023-05-31 05:00:00,7919.7275
2023-05-31 06:00:00,9067.748
2023-05-31 07:00:00,10070.257
2023-05-31 08:00:00,10351.897
2023-05-31 09:00:00,10714.405
2023-05-31 10:00:00,10980.025
2023-05-31 11:00:00,10969.308
2023-05-31 12:00:00,10940.332
2023-05-31 13:00:00,10740.972
2023-05-31 14:00:00,10548.055
2023-05-31 15:00:00,10223.981
2023-05-31 16:00:00,10197.622
2023-05-31 17:00:00,10129.484
2023-05-31 18:00:00,10132.763
2023-05-31 19:00:00,9731.35
2023-05-31 20:00:00,9554.333
2023-05-31 21:00:00,9021.0
2023-05-31 22:00:00,8330.166
2023-05-31 23:00:00,7711.2466
2023-06-01 00:00:00,7421.485
2023-06-01 01:00:00,7100.4097
2023-06-01 02:00:00,7041.1143
2023-06-01 03:00:00,7103.3154
2023-06-01 04:00:00,7441.9507
2023-06-01 05:00:00,8087.53
2023-06-01 06:00:00,9212.444
2023-06-01 07:00:00,10485.302
2023-06-01 08:00:00,10654.022
2023-06-01 09:00:00,10887.623
2023-06-01 10:00:00,11062.389
2023-06-01 11:00:00,11059.79
2023-06-01 12:00:00,11050.455
2023-06-01 13:00:00,10927.213
2023-06-01 14:00:00,10685.407
2023-06-01 15:00:00,10456.937
2023-06-01 16:00:00,10441.572
2023-06-01 17:00:00,10315.811
2023-06-01 18:00:00,10298.76
2023-06-01 19:00:00,9826.516
2023-06-01 20:00:00,9635.705
2023-06-01 21:00:00,9013.337
2023-06-01 22:00:00,8318.327
2023-06-01 23:00:00,7826.6885
2023-06-02 00:00:00,7385.8154
2023-06-02 01:00:00,7133.5723
2023-06-02 02:00:00,7011.287
2023-06-02 03:00:00,7015.377
2023-06-02 04:00:00,7318.711
2023-06-02 05:00:00,7737.212
2023-06-02 06:00:00,9099.147
2023-06-02 07:00:00,10350.254
2023-06-02 08:00:00,10540.331
2023-06-02 09:00:00,10774.151
2023-06-02 10:00:00,10910.906
2023-06-02 11:00:00,10829.438
2023-06-02 12:00:00,10759.082
2023-06-02 13:00:00,10691.966
2023-06-02 14:00:00,10544.725
2023-06-02 15:00:00,10380.772
2023-06-02 16:00:00,10299.204
2023-06-02 17:00:00,10168.809
2023-06-02 18:00:00,10121.036
2023-06-02 19:00:00,9506.7
2023-06-02 20:00:00,9319.683
2023-06-02 21:00:00,8801.828
2023-06-02 22:00:00,8061.617
2023-06-02 23:00:00,7624.6396
2023-06-03 00:00:00,7000.254
2023-06-03 01:00:00,6533.8433
2023-06-03 02:00:00,6303.9375
2023-06-03 03:00:00,6260.171
2023-06-03 04:00:00,6316.594
2023-06-03 05:00:00,6584.177
2023-06-03 06:00:00,7086.7686
2023-06-03 07:00:00,8003.6333
2023-06-03 08:00:00,8370.123
2023-06-03 09:00:00,8968.342
2023-06-03 10:00:00,9095.871
2023-06-03 11:00:00,9080.828
2023-06-03 12:00:00,9021.072
2023-06-03 13:00:00,8860.725
2023-06-03 14:00:00,8746.722
2023-06-03 15:00:00,8630.845
2023-06-03 16:00:00,8547.731
2023-06-03 17:00:00,8589.319
2023-06-03 18:00:00,8598.053
2023-06-03 19:00:00,8248.367
2023-06-03 20:00:00,8106.7114
2023-06-03 21:00:00,7841.4976
2023-06-03 22:00:00,7373.899
2023-06-03 23:00:00,6959.3486
2023-06-04 00:00:00,6296.992
2023-06-04 01:00:00,6053.387
2023-06-04 02:00:00,5837.757
2023-06-04 03:00:00,5813.9023
2023-06-04 04:00:00,5826.776
2023-06-04 05:00:00,5935.1577
2023-06-04 06:00:00,6148.5923
2023-06-04 07:00:00,6951.765
2023-06-04 08:00:00,7465.5547
2023-06-04 09:00:00,8005.1284
2023-06-04 10:00:00,8166.5137
2023-06-04 11:00:00,8214.912
2023-06-04 12:00:00,8148.403
2023-06-04 13:00:00,8021.758
2023-06-04 14:00:00,7895.5093
2023-06-04 15:00:00,7889.6733
2023-06-04 16:00:00,7871.508
2023-06-04 17:00:00,7991.7603
2023-06-04 18:00:00,8046.088
2023-06-04 19:00:00,7845.765
2023-06-04 20:00:00,7750.212
2023-06-04 21:00:00,7626.431
2023-06-04 22:00:00,7230.2847
2023-06-04 23:00:00,6761.829
2023-06-05 00:00:00,6441.552
2023-06-05 01:00:00,6427.889
2023-06-05 02:00:00,6417.5303
2023-06-05 03:00:00,6411.1685
2023-06-05 04:00:00,6625.04
2023-06-05 05:00:00,7621.9087
2023-06-05 06:00:00,9164.662
2023-06-05 07:00:00,9584.449
2023-06-05 08:00:00,10272.279
2023-06-05 09:00:00,10599.373
2023-06-05 10:00:00,11055.371
2023-06-05 11:00:00,11214.883
2023-06-05 12:00:00,10860.755
2023-06-05 13:00:00,10926.185
2023-06-05 14:00:00,10812.325
2023-06-05 15:00:00,10597.863
2023-06-05 16:00:00,10598.425
2023-06-05 17:00:00,10293.869
2023-06-05 18:00:00,10287.323
2023-06-05 19:00:00,9472.431
2023-06-05 20:00:00,9232.748
2023-06-05 21:00:00,8788.242
2023-06-05 22:00:00,8048.7583
2023-06-05 23:00:00,7556.519
2023-06-06 00:00:00,7244.697
2023-06-06 01:00:00,7098.32
2023-06-06 02:00:00,6963.052
2023-06-06 03:00:00,6976.1724
2023-06-06 04:00:00,7318.902
2023-06-06 05:00:00,8037.646
2023-06-06 06:00:00,9185.874
2023-06-06 07:00:00,9915.619
2023-06-06 08:00:00,10275.792
2023-06-06 09:00:00,10706.308
2023-06-06 10:00:00,11169.15
2023-06-06 11:00:00,11200.023
2023-06-06 12:00:00,11147.61
2023-06-06 13:00:00,11084.887
2023-06-06 14:00:00,10796.594
2023-06-06 15:00:00,10440.411
2023-06-06 16:00:00,10335.3545
2023-06-06 17:00:00,10274.265
2023-06-06 18:00:00,10289.841
2023-06-06 19:00:00,9792.049
2023-06-06 20:00:00,9547.333
2023-06-06 21:00:00,9030.36
2023-06-06 22:00:00,8469.265
2023-06-06 23:00:00,7893.1475
2023-06-07 00:00:00,7287.784
2023-06-07 01:00:00,6743.3735
2023-06-07 02:00:00,6652.766
2023-06-07 03:00:00,6677.273
2023-06-07 04:00:00,6997.249
2023-06-07 05:00:00,7603.748
2023-06-07 06:00:00,8862.107
2023-06-07 07:00:00,9764.415
2023-06-07 08:00:00,10069.389
2023-06-07 09:00:00,10456.954
2023-06-07 10:00:00,10749.321
2023-06-07 11:00:00,10773.34
2023-06-07 12:00:00,10719.24
2023-06-07 13:00:00,10632.967
2023-06-07 14:00:00,10418.4
2023-06-07 15:00:00,10101.114
2023-06-07 16:00:00,10020.858
2023-06-07 17:00:00,9978.278
2023-06-07 18:00:00,9980.195
2023-06-07 19:00:00,9574.7705
2023-06-07 20:00:00,9369.307
2023-06-07 21:00:00,8783.45
2023-06-07 22:00:00,8181.577
2023-06-07 23:00:00,7647.4536
2023-06-08 00:00:00,6896.059
2023-06-08 01:00:00,6651.145
2023-06-08 02:00:00,6420.6934
2023-06-08 03:00:00,6360.972
2023-06-08 04:00:00,6357.4624
2023-06-08 05:00:00,6256.721
2023-06-08 06:00:00,7382.4077
2023-06-08 07:00:00,7872.4614
2023-06-08 08:00:00,8364.1875
2023-06-08 09:00:00,8943.194
2023-06-08 10:00:00,8967.29
2023-06-08 11:00:00,8960.063
2023-06-08 12:00:00,8962.944
2023-06-08 13:00:00,8822.802
2023-06-08 14:00:00,8741.45
2023-06-08 15:00:00,8645.909
2023-06-08 16:00:00,8690.984
2023-06-08 17:00:00,8803.478
2023-06-08 18:00:00,8643.489
2023-06-08 19:00:00,8304.515
2023-06-08 20:00:00,8223.651
2023-06-08 21:00:00,8280.559
2023-06-08 22:00:00,7892.241
2023-06-08 23:00:00,7241.49
2023-06-09 00:00:00,6836.68
2023-06-09 01:00:00,6614.286
2023-06-09 02:00:00,6537.5713
2023-06-09 03:00:00,6546.674
2023-06-09 04:00:00,6783.228
2023-06-09 05:00:00,7021.641
2023-06-09 06:00:00,8097.749
2023-06-09 07:00:00,9464.807
2023-06-09 08:00:00,9712.272
2023-06-09 09:00:00,10130.967
2023-06-09 10:00:00,10247.188
2023-06-09 11:00:00,10251.03
2023-06-09 12:00:00,10173.006
2023-06-09 13:00:00,10034.512
2023-06-09 14:00:00,9755.049
2023-06-09 15:00:00,9566.315
2023-06-09 16:00:00,9469.673
2023-06-09 17:00:00,9355.707
2023-06-09 18:00:00,9363.089
2023-06-09 19:00:00,8762.3125
2023-06-09 20:00:00,8764.771
2023-06-09 21:00:00,8345.241
2023-06-09 22:00:00,7908.4517
2023-06-09 23:00:00,7289.487
2023-06-10 00:00:00,6687.4653
2023-06-10 01:00:00,6384.678
2023-06-10 02:00:00,6210.46
2023-06-10 03:00:00,6215.314
2023-06-10 04:00:00,6181.8003
2023-06-10 05:00:00,6336.7256
2023-06-10 06:00:00,6835.494
2023-06-10 07:00:00,7847.836
2023-06-10 08:00:00,8249.317
2023-06-10 09:00:00,8718.397
2023-06-10 10:00:00,8901.25
2023-06-10 11:00:00,8891.056
2023-06-10 12:00:00,8800.345
2023-06-10 13:00:00,8653.547
2023-06-10 14:00:00,8561.289
2023-06-10 15:00:00,8470.291
2023-06-10 16:00:00,8422.565
2023-06-10 17:00:00,8449.89
2023-06-10 18:00:00,8374.857
